119884,D01,40,36,4,A,I5912,2116871,16/01/2017,02/06/2017
45443,D04,40,13,27,A,CC304,2116871,16/01/2017,02/06/2017
49523,D03,40,11,29,A,CC305,2116871,16/01/2017,02/06/2017
78120,D05,24,24,0,A,I5899,2116871,16/01/2017,02/06/2017
49518,D06,0,1,-1,A,CC303,2116871,16/01/2017,02/06/2017
53876,D06,40,3,37,A,CC419,2116871,16/01/2017,02/06/2017
45365,D01,5,2,3,A,CC200,2117169,16/01/2017,02/06/2017
49584,D01,40,12,28,A,CC404,2117169,16/01/2017,02/06/2017
49551,D02,24,13,11,A,CC314,2117169,16/01/2017,02/06/2017
89396,D10,24,9,15,A,CC303,2117169,16/01/2017,02/06/2017
45373,D13,24,1,23,A,CC201,2117169,16/01/2017,02/06/2017
44500,D01,20,6,14,A,I6733,2117177,,
67881,D01,40,0,40,A,UTT60,2117177,16/01/2017,02/06/2017
68152,D02,40,1,39,A,I6810,2117177,16/01/2017,02/06/2017
103838,D01,40,42,-2,A,I7027,2117177,16/01/2017,02/06/2017
47002,D15,32,32,0,A,MT150,2118475,16/01/2017,02/06/2017
76974,D04,38,37,1,A,I7361,2118475,16/01/2017,02/06/2017
72233,D06,38,38,0,A,I7340,2118475,16/01/2017,02/06/2017
42452,D16,40,40,0,A,I5892,2118475,16/01/2017,02/06/2017
42539,D12,40,39,1,A,I5799,2118475,16/01/2017,02/06/2017
76958,D05,41,41,0,A,I6493,2118475,16/01/2017,02/06/2017
92310,D06,38,31,7,A,I7378,2118475,16/01/2017,02/06/2017
50050,D01,20,1,19,A,ID413,2118475,16/01/2017,02/06/2017
49784,D03,20,3,17,A,MT211,2119951,16/01/2017,02/06/2017
42303,D01,20,17,3,A,I5999,2119951,16/01/2017,02/06/2017
50118,D02,20,6,14,A,MT241,2119951,16/01/2017,02/06/2017
50129,D01,20,4,16,A,MT347,2119951,16/01/2017,02/06/2017
104240,D01,15,2,13,A,I7498,2121611,16/01/2017,02/06/2017
50304,D01,20,9,11,A,QM306,2121611,16/01/2017,02/06/2017
117636,D04,31,31,0,A,I6153,2125005,16/01/2017,02/06/2017
124831,D02,33,21,12,A,I6155,2125005,16/01/2017,02/06/2017
58509,D01,33,32,1,A,I6138,2125005,16/01/2017,02/06/2017
124837,D01,33,33,0,A,I6158,2125005,16/01/2017,02/06/2017
58790,D03,37,37,0,A,I6139,2125005,16/01/2017,02/06/2017
42348,D03,40,36,4,A,I5814,2125447,16/01/2017,02/06/2017
42349,D06,40,40,0,A,I5814,2125447,16/01/2017,02/06/2017
77418,D02,25,13,12,A,I6000,2127202,16/01/2017,02/06/2017
46959,D18,30,28,2,A,MT140,2127202,16/01/2017,02/06/2017
43548,D04,38,38,0,A,I7349,2127202,16/01/2017,02/06/2017
42486,D25,40,10,30,A,I5893,2127202,16/01/2017,02/06/2017
